Title:  *test 
Date: Thu Jun 10 20:35:57 2021
Plotname: Harmonic Balance Steady State Analysis
Flags: real
No. Variables: 4
No. Points: 325
Command: version 0.1
Variables: 
	0	time	s
	1	v(2)	V
	2	v(1)	V
	3	v1#branch	A
Values:
61	 1.882716e-07
	 9.257240e-01
	 9.254404e-01
	-2.836069e-04
62	 1.913580e-07
	 9.328837e-01
	 9.325942e-01
	-2.894621e-04
63	 1.944444e-07
	 9.396926e-01
	 9.393976e-01
	-2.950487e-04
64	 1.975309e-07
	 9.461482e-01
	 9.458478e-01
	-3.003616e-04
65	 2.006173e-07
	 9.522479e-01
	 9.519425e-01
	-3.053955e-04
66	 2.037037e-07
	 9.579895e-01
	 9.576794e-01
	-3.101461e-04
67	 2.067901e-07
	 9.633709e-01
	 9.630563e-01
	-3.146088e-04
68	 2.098765e-07
	 9.683900e-01
	 9.680712e-01
	-3.187799e-04
69	 2.129630e-07
	 9.730449e-01
	 9.727222e-01
	-3.226557e-04
70	 2.160494e-07
	 9.773339e-01
	 9.770076e-01
	-3.262330e-04
71	 2.191358e-07
	 9.812553e-01
	 9.809258e-01
	-3.295086e-04
72	 2.222222e-07
	 9.848078e-01
	 9.844753e-01
	-3.324799e-04
73	 2.253086e-07
	 9.879898e-01
	 9.876547e-01
	-3.351445e-04
74	 2.283951e-07
	 9.908004e-01
	 9.904629e-01
	-3.375002e-04
75	 2.314815e-07
	 9.932384e-01
	 9.928988e-01
	-3.395451e-04
76	 2.345679e-07
	 9.953028e-01
	 9.949615e-01
	-3.412776e-04
77	 2.376543e-07
	 9.969929e-01
	 9.966502e-01
	-3.426962e-04
78	 2.407407e-07
	 9.983082e-01
	 9.979644e-01
	-3.438000e-04
79	 2.438272e-07
	 9.992480e-01
	 9.989034e-01
	-3.445879e-04
80	 2.469136e-07
	 9.998120e-01
	 9.994669e-01
	-3.450594e-04
81	 2.500000e-07
	 1.000000e+00
	 9.996548e-01
	-3.452141e-04
82	 2.530864e-07
	 9.998120e-01
	 9.994669e-01
	-3.450518e-04
83	 2.561728e-07
	 9.992480e-01
	 9.989034e-01
	-3.445727e-04
84	 2.592593e-07
	 9.983082e-01
	 9.979644e-01
	-3.437771e-04
85	 2.623457e-07
	 9.969929e-01
	 9.966503e-01
	-3.426655e-04
86	 2.654321e-07
	 9.953028e-01
	 9.949616e-01
	-3.412390e-04
87	 2.685185e-07
	 9.932384e-01
	 9.928989e-01
	-3.394984e-04
88	 2.716049e-07
	 9.908004e-01
	 9.904630e-01
	-3.374452e-04
89	 2.746914e-07
	 9.879898e-01
	 9.876548e-01
	-3.350810e-04
90	 2.777778e-07
	 9.848078e-01
	 9.844753e-01
	-3.324076e-04
91	 2.808642e-07
	 9.812553e-01
	 9.809259e-01
	-3.294271e-04
92	 2.839506e-07
	 9.773339e-01
	 9.770077e-01
	-3.261419e-04
93	 2.870370e-07
	 9.730449e-01
	 9.727223e-01
	-3.225547e-04
94	 2.901235e-07
	 9.683900e-01
	 9.680713e-01
	-3.186685e-04
95	 2.932099e-07
	 9.633709e-01
	 9.630564e-01
	-3.144864e-04
96	 2.962963e-07
	 9.579895e-01
	 9.576795e-01
	-3.100120e-04
97	 2.993827e-07
	 9.522479e-01
	 9.519426e-01
	-3.052492e-04
98	 3.024691e-07
	 9.461482e-01
	 9.458480e-01
	-3.002021e-04
99	 3.055556e-07
	 9.396926e-01
	 9.393977e-01
	-2.948753e-04
100	 3.086420e-07
	 9.328837e-01
	 9.325944e-01
	-2.892737e-04
101	 3.117284e-07
	 9.257240e-01
	 9.254406e-01
	-2.834025e-04
102	 3.148148e-07
	 9.182161e-01
	 9.179388e-01
	-2.772674e-04
103	 3.179012e-07
	 9.103629e-01
	 9.100921e-01
	-2.708745e-04
104	 3.209877e-07
	 9.021674e-01
	 9.019032e-01
	-2.642303e-04
105	 3.240741e-07
	 8.936326e-01
	 8.933753e-01
	-2.573419e-04
106	 3.271605e-07
	 8.847618e-01
	 8.845116e-01
	-2.502169e-04
107	 3.302469e-07
	 8.755582e-01
	 8.753154e-01
	-2.428633e-04
108	 3.333333e-07
	 8.660254e-01
	 8.657901e-01
	-2.352900e-04
109	 3.364198e-07
	 8.561669e-01
	 8.559394e-01
	-2.275063e-04
110	 3.395062e-07
	 8.459864e-01
	 8.457669e-01
	-2.195224e-04
111	 3.425926e-07
	 8.354878e-01
	 8.352765e-01
	-2.113492e-04
112	 3.456790e-07
	 8.246750e-01
	 8.244720e-01
	-2.029987e-04
113	 3.487654e-07
	 8.135521e-01
	 8.133576e-01
	-1.944835e-04
114	 3.518519e-07
	 8.021232e-01
	 8.019374e-01
	-1.858178e-04
115	 3.549383e-07
	 7.903927e-01
	 7.902157e-01
	-1.770163e-04
116	 3.580247e-07
	 7.783649e-01
	 7.781968e-01
	-1.680959e-04
117	 3.611111e-07
	 7.660444e-01
	 7.658854e-01
	-1.590742e-04
118	 3.641975e-07
	 7.534359e-01
	 7.532859e-01
	-1.499711e-04
119	 3.672840e-07
	 7.405440e-01
	 7.404032e-01
	-1.408080e-04
120	 3.703704e-07
	 7.273736e-01
	 7.272420e-01
	-1.316086e-04
121	 3.734568e-07
	 7.139297e-01
	 7.138073e-01
	-1.223988e-04
122	 3.765432e-07
	 7.002173e-01
	 7.001041e-01
	-1.132073e-04
123	 3.796296e-07
	 6.862416e-01
	 6.861376e-01
	-1.040653e-04
124	 3.827160e-07
	 6.720079e-01
	 6.719129e-01
	-9.500756e-05
125	 3.858025e-07
	 6.575214e-01
	 6.574353e-01
	-8.607180e-05
126	 3.888889e-07
	 6.427876e-01
	 6.427103e-01
	-7.729945e-05
127	 3.919753e-07
	 6.278121e-01
	 6.277434e-01
	-6.873557e-05
128	 3.950617e-07
	 6.126005e-01
	 6.125401e-01
	-6.042848e-05
129	 3.981481e-07
	 5.971586e-01
	 5.971062e-01
	-5.242929e-05
130	 4.012346e-07
	 5.814921e-01
	 5.814473e-01
	-4.479200e-05
131	 4.043210e-07
	 5.656069e-01
	 5.655693e-01
	-3.757087e-05
132	 4.074074e-07
	 5.495090e-01
	 5.494782e-01
	-3.081987e-05
133	 4.104938e-07
	 5.332044e-01
	 5.331798e-01
	-2.458894e-05
134	 4.135802e-07
	 5.166994e-01
	 5.166804e-01
	-1.892217e-05
135	 4.166667e-07
	 5.000000e-01
	 4.999861e-01
	-1.385324e-05
136	 4.197531e-07
	 4.831126e-01
	 4.831032e-01
	-9.403284e-06
137	 4.228395e-07
	 4.660435e-01
	 4.660379e-01
	-5.577134e-06
138	 4.259259e-07
	 4.487992e-01
	 4.487968e-01
	-2.362901e-06
139	 4.290123e-07
	 4.313861e-01
	 4.313863e-01
	 2.690131e-07
140	 4.320988e-07
	 4.138107e-01
	 4.138131e-01
	 2.363428e-06
141	 4.351852e-07
	 3.960798e-01
	 3.960837e-01
	 3.978367e-06
142	 4.382716e-07
	 3.781999e-01
	 3.782050e-01
	 5.180375e-06
143	 4.413580e-07
	 3.601777e-01
	 3.601838e-01
	 6.040895e-06
144	 4.444444e-07
	 3.420201e-01
	 3.420268e-01
	 6.630674e-06
145	 4.475309e-07
	 3.237339e-01
	 3.237410e-01
	 7.015657e-06
146	 4.506173e-07
	 3.053260e-01
	 3.053333e-01
	 7.252553e-06
147	 4.537037e-07
	 2.868032e-01
	 2.868106e-01
	 7.387177e-06
148	 4.567901e-07
	 2.681726e-01
	 2.681801e-01
	 7.453644e-06
149	 4.598765e-07
	 2.494411e-01
	 2.494486e-01
	 7.476095e-06
150	 4.629630e-07
	 2.306159e-01
	 2.306233e-01
	 7.470381e-06
151	 4.660494e-07
	 2.117039e-01
	 2.117113e-01
	 7.446673e-06
152	 4.691358e-07
	 1.927123e-01
	 1.927197e-01
	 7.411043e-06
153	 4.722222e-07
	 1.736482e-01
	 1.736555e-01
	 7.367195e-06
154	 4.753086e-07
	 1.545188e-01
	 1.545261e-01
	 7.317201e-06
155	 4.783951e-07
	 1.353313e-01
	 1.353386e-01
	 7.262343e-06
156	 4.814815e-07
	 1.160929e-01
	 1.161001e-01
	 7.203312e-06
157	 4.845679e-07
	 9.681087e-02
	 9.681801e-02
	 7.140588e-06
158	 4.876543e-07
	 7.749242e-02
	 7.749950e-02
	 7.074440e-06
159	 4.907407e-07
	 5.814483e-02
	 5.815183e-02
	 7.005103e-06
160	 4.938272e-07
	 3.877537e-02
	 3.878230e-02
	 6.932723e-06
161	 4.969136e-07
	 1.939133e-02
	 1.939819e-02
	 6.857474e-06
162	 5.000000e-07
	 1.233548e-14
	 6.779439e-06
	 6.779439e-06
163	 5.030864e-07
	-1.939133e-02
	-1.938463e-02
	 6.699090e-06
164	 5.061728e-07
	-3.877537e-02
	-3.876875e-02
	 6.618365e-06
165	 5.092593e-07
	-5.814483e-02
	-5.813829e-02
	 6.538033e-06
166	 5.123457e-07
	-7.749242e-02
	-7.748596e-02
	 6.458120e-06
167	 5.154321e-07
	-9.681087e-02
	-9.680449e-02
	 6.378498e-06
168	 5.185185e-07
	-1.160929e-01
	-1.160866e-01
	 6.299198e-06
169	 5.216049e-07
	-1.353313e-01
	-1.353251e-01
	 6.220076e-06
170	 5.246914e-07
	-1.545188e-01
	-1.545127e-01
	 6.141191e-06
171	 5.277778e-07
	-1.736482e-01
	-1.736421e-01
	 6.062390e-06
172	 5.308642e-07
	-1.927123e-01
	-1.927063e-01
	 5.983754e-06
173	 5.339506e-07
	-2.117039e-01
	-2.116980e-01
	 5.905122e-06
174	 5.370370e-07
	-2.306159e-01
	-2.306100e-01
	 5.826597e-06
175	 5.401235e-07
	-2.494411e-01
	-2.494354e-01
	 5.748011e-06
176	 5.432099e-07
	-2.681726e-01
	-2.681669e-01
	 5.669483e-06
177	 5.462963e-07
	-2.868032e-01
	-2.867976e-01
	 5.590836e-06
178	 5.493827e-07
	-3.053260e-01
	-3.053205e-01
	 5.512210e-06
179	 5.524691e-07
	-3.237339e-01
	-3.237285e-01
	 5.433417e-06
180	 5.555556e-07
	-3.420201e-01
	-3.420148e-01
	 5.354613e-06
181	 5.586420e-07
	-3.601777e-01
	-3.601724e-01
	 5.275602e-06
182	 5.617284e-07
	-3.781999e-01
	-3.781947e-01
	 5.196555e-06
183	 5.648148e-07
	-3.960798e-01
	-3.960746e-01
	 5.117268e-06
184	 5.679012e-07
	-4.138107e-01
	-4.138057e-01
	 5.037925e-06
185	 5.709877e-07
	-4.313861e-01
	-4.313811e-01
	 4.958313e-06
186	 5.740741e-07
	-4.487992e-01
	-4.487943e-01
	 4.878631e-06
187	 5.771605e-07
	-4.660435e-01
	-4.660387e-01
	 4.798656e-06
188	 5.802469e-07
	-4.831126e-01
	-4.831079e-01
	 4.718600e-06
189	 5.833333e-07
	-5.000000e-01
	-4.999954e-01
	 4.638233e-06
190	 5.864198e-07
	-5.166994e-01
	-5.166948e-01
	 4.557777e-06
191	 5.895062e-07
	-5.332044e-01
	-5.332000e-01
	 4.476994e-06
192	 5.925926e-07
	-5.495090e-01
	-5.495046e-01
	 4.396117e-06
193	 5.956790e-07
	-5.656069e-01
	-5.656026e-01
	 4.314901e-06
194	 5.987654e-07
	-5.814921e-01
	-5.814878e-01
	 4.233590e-06
195	 6.018519e-07
	-5.971586e-01
	-5.971544e-01
	 4.151930e-06
196	 6.049383e-07
	-6.126005e-01
	-6.125965e-01
	 4.070175e-06
197	 6.080247e-07
	-6.278121e-01
	-6.278081e-01
	 3.988065e-06
198	 6.111111e-07
	-6.427876e-01
	-6.427837e-01
	 3.905861e-06
199	 6.141975e-07
	-6.575214e-01
	-6.575175e-01
	 3.823298e-06
200	 6.172840e-07
	-6.720079e-01
	-6.720041e-01
	 3.740644e-06
201	 6.203704e-07
	-6.862416e-01
	-6.862380e-01
	 3.657630e-06
202	 6.234568e-07
	-7.002173e-01
	-7.002138e-01
	 3.574530e-06
203	 6.265432e-07
	-7.139297e-01
	-7.139262e-01
	 3.491070e-06
204	 6.296296e-07
	-7.273736e-01
	-7.273702e-01
	 3.407528e-06
205	 6.327160e-07
	-7.405440e-01
	-7.405407e-01
	 3.323629e-06
206	 6.358025e-07
	-7.534359e-01
	-7.534327e-01
	 3.239655e-06
207	 6.388889e-07
	-7.660444e-01
	-7.660413e-01
	 3.155328e-06
208	 6.419753e-07
	-7.783649e-01
	-7.783618e-01
	 3.070932e-06
209	 6.450617e-07
	-7.903927e-01
	-7.903897e-01
	 2.986189e-06
210	 6.481481e-07
	-8.021232e-01
	-8.021203e-01
	 2.901386e-06
211	 6.512346e-07
	-8.135521e-01
	-8.135493e-01
	 2.816242e-06
212	 6.543210e-07
	-8.246750e-01
	-8.246723e-01
	 2.731046e-06
213	 6.574074e-07
	-8.354878e-01
	-8.354852e-01
	 2.645518e-06
214	 6.604938e-07
	-8.459864e-01
	-8.459839e-01
	 2.559945e-06
215	 6.635802e-07
	-8.561669e-01
	-8.561644e-01
	 2.474052e-06
216	 6.666667e-07
	-8.660254e-01
	-8.660230e-01
	 2.388122e-06
217	 6.697531e-07
	-8.755582e-01
	-8.755559e-01
	 2.301883e-06
218	 6.728395e-07
	-8.847618e-01
	-8.847596e-01
	 2.215616e-06
219	 6.759259e-07
	-8.936326e-01
	-8.936305e-01
	 2.129052e-06
220	 6.790123e-07
	-9.021674e-01
	-9.021654e-01
	 2.042469e-06
221	 6.820988e-07
	-9.103629e-01
	-9.103610e-01
	 1.955603e-06
222	 6.851852e-07
	-9.182161e-01
	-9.182142e-01
	 1.868727e-06
223	 6.882716e-07
	-9.257240e-01
	-9.257222e-01
	 1.781582e-06
224	 6.913580e-07
	-9.328837e-01
	-9.328820e-01
	 1.694435e-06
225	 6.944444e-07
	-9.396926e-01
	-9.396910e-01
	 1.607036e-06
226	 6.975309e-07
	-9.461482e-01
	-9.461466e-01
	 1.519643e-06
227	 7.006173e-07
	-9.522479e-01
	-9.522465e-01
	 1.432015e-06
228	 7.037037e-07
	-9.579895e-01
	-9.579882e-01
	 1.344402e-06
229	 7.067901e-07
	-9.633709e-01
	-9.633696e-01
	 1.256570e-06
230	 7.098765e-07
	-9.683900e-01
	-9.683888e-01
	 1.168762e-06
231	 7.129630e-07
	-9.730449e-01
	-9.730438e-01
	 1.080754e-06
232	 7.160494e-07
	-9.773339e-01
	-9.773329e-01
	 9.927769e-07
233	 7.191358e-07
	-9.812553e-01
	-9.812544e-01
	 9.046201e-07
234	 7.222222e-07
	-9.848078e-01
	-9.848069e-01
	 8.165008e-07
235	 7.253086e-07
	-9.879898e-01
	-9.879891e-01
	 7.282226e-07
236	 7.283951e-07
	-9.908004e-01
	-9.907998e-01
	 6.399885e-07
237	 7.314815e-07
	-9.932384e-01
	-9.932378e-01
	 5.516171e-07
238	 7.345679e-07
	-9.953028e-01
	-9.953023e-01
	 4.632957e-07
239	 7.376543e-07
	-9.969929e-01
	-9.969926e-01
	 3.748594e-07
240	 7.407407e-07
	-9.983082e-01
	-9.983079e-01
	 2.864786e-07
241	 7.438272e-07
	-9.992480e-01
	-9.992478e-01
	 1.980060e-07
242	 7.469136e-07
	-9.998120e-01
	-9.998119e-01
	 1.095940e-07
243	 7.500000e-07
	-1.000000e+00
	-1.000000e+00
	 2.111391e-08
244	 7.530864e-07
	-9.998120e-01
	-9.998120e-01
	-6.730124e-08
245	 7.561728e-07
	-9.992480e-01
	-9.992481e-01
	-1.557599e-07
246	 7.592593e-07
	-9.983082e-01
	-9.983084e-01
	-2.441499e-07
247	 7.623457e-07
	-9.969929e-01
	-9.969933e-01
	-3.325583e-07
248	 7.654321e-07
	-9.953028e-01
	-9.953032e-01
	-4.208950e-07
249	 7.685185e-07
	-9.932384e-01
	-9.932389e-01
	-5.092241e-07
250	 7.716049e-07
	-9.908004e-01
	-9.908010e-01
	-5.974793e-07
251	 7.746914e-07
	-9.879898e-01
	-9.879905e-01
	-6.857005e-07
252	 7.777778e-07
	-9.848078e-01
	-9.848085e-01
	-7.738461e-07
253	 7.808642e-07
	-9.812553e-01
	-9.812562e-01
	-8.619308e-07
254	 7.839506e-07
	-9.773339e-01
	-9.773348e-01
	-9.499392e-07
255	 7.870370e-07
	-9.730449e-01
	-9.730459e-01
	-1.037859e-06
256	 7.901235e-07
	-9.683900e-01
	-9.683911e-01
	-1.125703e-06
257	 7.932099e-07
	-9.633709e-01
	-9.633721e-01
	-1.213430e-06
258	 7.962963e-07
	-9.579895e-01
	-9.579908e-01
	-1.301081e-06
259	 7.993827e-07
	-9.522479e-01
	-9.522493e-01
	-1.388588e-06
260	 8.024691e-07
	-9.461482e-01
	-9.461496e-01
	-1.476021e-06
261	 8.055556e-07
	-9.396926e-01
	-9.396942e-01
	-1.563280e-06
262	 8.086420e-07
	-9.328837e-01
	-9.328854e-01
	-1.650469e-06
263	 8.117284e-07
	-9.257240e-01
	-9.257257e-01
	-1.737453e-06
264	 8.148148e-07
	-9.182161e-01
	-9.182179e-01
	-1.824372e-06
265	 8.179012e-07
	-9.103629e-01
	-9.103649e-01
	-1.911056e-06
266	 8.209877e-07
	-9.021674e-01
	-9.021694e-01
	-1.997680e-06
267	 8.240741e-07
	-8.936326e-01
	-8.936347e-01
	-2.084039e-06
268	 8.271605e-07
	-8.847618e-01
	-8.847640e-01
	-2.170344e-06
269	 8.302469e-07
	-8.755582e-01
	-8.755605e-01
	-2.256354e-06
270	 8.333333e-07
	-8.660254e-01
	-8.660277e-01
	-2.342317e-06
271	 8.364198e-07
	-8.561669e-01
	-8.561693e-01
	-2.427954e-06
272	 8.395062e-07
	-8.459864e-01
	-8.459889e-01
	-2.513552e-06
273	 8.425926e-07
	-8.354878e-01
	-8.354904e-01
	-2.598794e-06
274	 8.456790e-07
	-8.246750e-01
	-8.246777e-01
	-2.684008e-06
275	 8.487654e-07
	-8.135521e-01
	-8.135548e-01
	-2.768834e-06
276	 8.518519e-07
	-8.021232e-01
	-8.021260e-01
	-2.853643e-06
277	 8.549383e-07
	-7.903927e-01
	-7.903956e-01
	-2.938033e-06
278	 8.580247e-07
	-7.783649e-01
	-7.783679e-01
	-3.022419e-06
279	 8.611111e-07
	-7.660444e-01
	-7.660475e-01
	-3.106355e-06
280	 8.641975e-07
	-7.534359e-01
	-7.534391e-01
	-3.190302e-06
281	 8.672840e-07
	-7.405440e-01
	-7.405473e-01
	-3.273767e-06
282	 8.703704e-07
	-7.273736e-01
	-7.273770e-01
	-3.357260e-06
283	 8.734568e-07
	-7.139297e-01
	-7.139332e-01
	-3.440240e-06
284	 8.765432e-07
	-7.002173e-01
	-7.002209e-01
	-3.523267e-06
285	 8.796296e-07
	-6.862416e-01
	-6.862452e-01
	-3.605748e-06
286	 8.827160e-07
	-6.720079e-01
	-6.720115e-01
	-3.688298e-06
287	 8.858025e-07
	-6.575214e-01
	-6.575251e-01
	-3.770271e-06
288	 8.888889e-07
	-6.427876e-01
	-6.427915e-01
	-3.852336e-06
289	 8.919753e-07
	-6.278121e-01
	-6.278161e-01
	-3.933793e-06
290	 8.950617e-07
	-6.126005e-01
	-6.126046e-01
	-4.015369e-06
291	 8.981481e-07
	-5.971586e-01
	-5.971627e-01
	-4.096304e-06
292	 9.012346e-07
	-5.814921e-01
	-5.814962e-01
	-4.177388e-06
293	 9.043210e-07
	-5.656069e-01
	-5.656111e-01
	-4.257800e-06
294	 9.074074e-07
	-5.495090e-01
	-5.495133e-01
	-4.338395e-06
295	 9.104938e-07
	-5.332044e-01
	-5.332089e-01
	-4.418286e-06
296	 9.135802e-07
	-5.166994e-01
	-5.167039e-01
	-4.498398e-06
297	 9.166667e-07
	-5.000000e-01
	-5.000046e-01
	-4.577773e-06
298	 9.197531e-07
	-4.831126e-01
	-4.831173e-01
	-4.657413e-06
299	 9.228395e-07
	-4.660435e-01
	-4.660483e-01
	-4.736283e-06
300	 9.259259e-07
	-4.487992e-01
	-4.488040e-01
	-4.815466e-06
301	 9.290123e-07
	-4.313861e-01
	-4.313910e-01
	-4.893846e-06
302	 9.320988e-07
	-4.138107e-01
	-4.138157e-01
	-4.972596e-06
303	 9.351852e-07
	-3.960798e-01
	-3.960848e-01
	-5.050507e-06
304	 9.382716e-07
	-3.781999e-01
	-3.782050e-01
	-5.128853e-06
305	 9.413580e-07
	-3.601777e-01
	-3.601829e-01
	-5.206322e-06
306	 9.444444e-07
	-3.420201e-01
	-3.420254e-01
	-5.284302e-06
307	 9.475309e-07
	-3.237339e-01
	-3.237393e-01
	-5.361364e-06
308	 9.506173e-07
	-3.053260e-01
	-3.053314e-01
	-5.439027e-06
309	 9.537037e-07
	-2.868032e-01
	-2.868087e-01
	-5.515722e-06
310	 9.567901e-07
	-2.681726e-01
	-2.681782e-01
	-5.593129e-06
311	 9.598765e-07
	-2.494411e-01
	-2.494468e-01
	-5.669508e-06
312	 9.629630e-07
	-2.306159e-01
	-2.306216e-01
	-5.746734e-06
313	 9.660494e-07
	-2.117039e-01
	-2.117097e-01
	-5.822855e-06
314	 9.691358e-07
	-1.927123e-01
	-1.927182e-01
	-5.899995e-06
315	 9.722222e-07
	-1.736482e-01
	-1.736542e-01
	-5.975922e-06
316	 9.753086e-07
	-1.545188e-01
	-1.545248e-01
	-6.053100e-06
317	 9.783951e-07
	-1.353313e-01
	-1.353374e-01
	-6.128898e-06
318	 9.814815e-07
	-1.160929e-01
	-1.160991e-01
	-6.206282e-06
319	 9.845679e-07
	-9.681087e-02
	-9.681715e-02
	-6.281993e-06
320	 9.876543e-07
	-7.749242e-02
	-7.749878e-02
	-6.359845e-06
321	 9.907407e-07
	-5.814483e-02
	-5.815126e-02
	-6.435405e-06
322	 9.938272e-07
	-3.877537e-02
	-3.878189e-02
	-6.514303e-06
323	 9.969136e-07
	-1.939133e-02
	-1.939792e-02
	-6.588851e-06
324	 1.000000e-06
	-3.662929e-14
	-6.665022e-06
	-6.665022e-06
Title:  *test 
Date: Thu Jun 10 20:35:57 2021
Plotname: Harmonic Balance Steady State Spectrum
Flags: complex
No. Variables: 4
No. Points: 161
Command: version 0.1
Variables: 
	0	freq	Hz
	1	v(2)	V
	2	v(1)	V
	3	v1#branch	A
Values:
0	 0.000000e+00,  0.000000e+00
	 8.676001e-18,  0.000000e+00
	-7.176945e-05,  0.000000e+00
	-7.176945e-05,  0.000000e+00
1	 1.000000e+06,  0.000000e+00
	 2.431949e-17, -1.000000e+00
	-5.278394e-06, -9.998708e-01
	-5.278394e-06,  1.292350e-04
2	 2.000000e+06,  0.000000e+00
	 1.015943e-17, -6.740224e-18
	 9.259308e-05, -7.857360e-07
	 9.259308e-05, -7.857360e-07
3	 3.000000e+06,  0.000000e+00
	-6.030363e-18, -7.103681e-18
